ENSG1	ENSG2	Name1	Name2	Cofrac_PPI_score	In_Corum	Dm	Xl	Mm	Hs	Dd	Sp	Ce	Sc	Nv
ENSG00000061794	ENSG00000125445	MRPS35	MRPS7	0.074237691	0				ENSG00000061794--ENSG00000125445			Y39B6A.39--Y57G11C.34		
ENSG00000074800	ENSG00000162517	ENO1	PEF1	0.074237037	0				ENSG00000074800--ENSG00000162517		SPU_013819--SPU_007550			
ENSG00000182979	ENSG00000197323	MTA1	TRIM33	0.074235954	0	FBgn0027951--FBgn0023097			ENSG00000182979--ENSG00000197323					
ENSG00000124802	ENSG00000172922	EEF1E1	RNASEH2C	0.074229811	0	FBgn0050185--FBgn0050105			ENSG00000124802--ENSG00000172922					
ENSG00000071894	ENSG00000213639	CPSF1	PPP1CB	0.07422899	0				ENSG00000071894--ENSG00000213639			Y76B12C.7--F29F11.6		
ENSG00000166411	ENSG00000177889	IDH3A	UBE2N	0.074228716	0				ENSG00000166411--ENSG00000177889			F43G9.1--Y54G2A.31		
ENSG00000164687	ENSG00000177885	FABP5	GRB2	0.074227684	0				ENSG00000164687--ENSG00000177885			T22G5.2--C14F5.5		
ENSG00000078668	ENSG00000178741	VDAC3	COX5A	0.074225628	0		XB-GENE-949893--XB-GENE-973623		ENSG00000078668--ENSG00000178741			R05G6.7--Y37D8A.14		
ENSG00000130204	ENSG00000157184	TOMM40	CPT2	0.074224381	0				ENSG00000130204--ENSG00000157184			C18E9.6--R07H5.2		
ENSG00000188342	ENSG00000087087	GTF2F2	SRRT	0.074216995	0	FBgn0010421--FBgn0033062		ENSMUSG00000067995--ENSMUSG00000037364	ENSG00000188342--ENSG00000087087		SPU_011091--SPU_000170			
ENSG00000115816	ENSG00000166197	CEBPZ	NOLC1	0.0742168	0				ENSG00000115816--ENSG00000166197			F23B12.7--C25A1.10		
ENSG00000138363	ENSG00000006744	ATIC	ELAC2	0.074215358	0				ENSG00000138363--ENSG00000006744			C55F2.1--E04A4.4		
ENSG00000120686	ENSG00000128050	UFM1	PAICS	0.074212432	0	FBgn0085220--FBgn0020513	XB-GENE-6253205--XB-GENE-965998	ENSMUSG00000027746--ENSMUSG00000029247	ENSG00000120686--ENSG00000128050			ZK652.3--B0286.3		jgi|Nemve1|87714|e_gw.16.239.1--jgi|Nemve1|142804|e_gw.705.9.1
ENSG00000063046	ENSG00000101811	EIF4B	CSTF2	0.074211147	0		XB-GENE-6254975--XB-GENE-979050	ENSMUSG00000058655--ENSMUSG00000031256	ENSG00000063046--ENSG00000101811		SPU_004840--SPU_017830			
ENSG00000117450	ENSG00000136810	PRDX1	TXN	0.074211126	0	FBgn0040309--FBgn0040070	XB-GENE-865449--XB-GENE-5909961	ENSMUSG00000028691--ENSMUSG00000028367	ENSG00000117450--ENSG00000136810					
ENSG00000174437	ENSG00000134250	ATP2A2	NOTCH2	0.074210356	0				ENSG00000174437--ENSG00000134250			K11D9.2--R107.8		
ENSG00000172725	ENSG00000204392	CORO1B	LSM2	0.074198723	0	FBgn0033109--FBgn0036277		ENSMUSG00000024835--ENSMUSG00000007050	ENSG00000172725--ENSG00000204392					
ENSG00000133789	ENSG00000173418	SWAP70	NAA20	0.0741898	0			ENSMUSG00000031015--ENSMUSG00000002728	ENSG00000133789--ENSG00000173418		SPU_006596--SPU_005621			
ENSG00000023228	ENSG00000101558	NDUFS1	VAPA	0.074187771	0				ENSG00000023228--ENSG00000101558			Y45G12B.1--F33D11.11		
ENSG00000166741	ENSG00000167699	NNMT	GLOD4	0.074183711	0				ENSG00000166741--ENSG00000167699			B0303.2--C16C10.10		jgi|Nemve1|164399|estExt_gwp.C_490180--jgi|Nemve1|179620|estExt_GenewiseH_1.C_130251
ENSG00000125743	ENSG00000158545	SNRPD2	ZC3H18	0.074183315	0	FBgn0261789--FBgn0029941		ENSMUSG00000040824--ENSMUSG00000017478	ENSG00000125743--ENSG00000158545					
ENSG00000125676	ENSG00000187555	THOC2	USP7	0.074180572	0			ENSMUSG00000037475--ENSMUSG00000022710	ENSG00000125676--ENSG00000187555		SPU_022305--SPU_010737			
ENSG00000143106	ENSG00000204356	PSMA5	RDBP	0.074175693	0				ENSG00000143106--ENSG00000204356		SPU_002299--SPU_028711			
ENSG00000105223	ENSG00000096746	PLD3	HNRNPH3	0.07417133	0		XB-GENE-1006830--XB-GENE-876777		ENSG00000105223--ENSG00000096746			F09G2.8--Y73B6BL.33		
ENSG00000120549	ENSG00000134440	KIAA1217	NARS	0.074169572	0				ENSG00000120549--ENSG00000134440		SPU_012612--SPU_009446			
ENSG00000182551	ENSG00000114480	ADI1	GBE1	0.074166816	0		XB-GENE-6255001--XB-GENE-980513		ENSG00000182551--ENSG00000114480		SPU_007129--SPU_028105	F42F12.4--T04A8.7		
ENSG00000116584	ENSG00000174996	ARHGEF2	KLC2	0.07416044	0				ENSG00000116584--ENSG00000174996		SPU_028249--SPU_018898			
ENSG00000100138	ENSG00000130826	NHP2L1	DKC1	0.074155422	0	FBgn0015393--FBgn0259937	XB-GENE-963828--XB-GENE-5766636 XB-GENE-6253626--XB-GENE-5766636		ENSG00000100138--ENSG00000130826			M28.5--K01G5.5		
ENSG00000080503	ENSG00000171453	SMARCA2	POLR1C	0.074153204	0	FBgn0000212--FBgn0031657					SPU_025657--SPU_010699			
ENSG00000065613	ENSG00000076928	SLK	ARHGEF1	0.074152323	0			ENSMUSG00000025060--ENSMUSG00000040940	ENSG00000065613--ENSG00000076928					
ENSG00000133216	ENSG00000066135	EPHB2	KDM4A	0.074145338	0	FBgn0025936--FBgn0033233			ENSG00000133216--ENSG00000066135			M03A1.1--Y48B6A.11		
ENSG00000169564	ENSG00000180957	PCBP1	PITPNB	0.074144867	0			ENSMUSG00000051695--ENSMUSG00000050017	ENSG00000169564--ENSG00000180957					
ENSG00000088832	ENSG00000100796	FKBP1A	SMEK1	0.074143825	0				ENSG00000088832--ENSG00000100796		SPU_027840--SPU_020053			
ENSG00000162819	ENSG00000134333	BROX	LDHA	0.074119051	0				ENSG00000162819--ENSG00000134333			B0507.2--F13D12.2		
ENSG00000117862	ENSG00000145703	TXNDC12	IQGAP2	0.07411843	0				ENSG00000117862--ENSG00000145703			Y57A10A.23--F09C3.1		
ENSG00000105701	ENSG00000131269	FKBP8	ABCB7	0.074112343	0				ENSG00000105701--ENSG00000131269		SPU_024555--SPU_003241			
ENSG00000186184	ENSG00000105447	POLR1D	GRWD1	0.074110845	0			ENSMUSG00000029642--ENSMUSG00000053801	ENSG00000186184--ENSG00000105447			F58A4.9--Y54H5A.1		
ENSG00000134900	ENSG00000159399	TPP2	HK2	0.074107844	0				ENSG00000134900--ENSG00000159399			F21H12.6--H25P06.1		
ENSG00000166181	ENSG00000088930	API5	XRN2	0.074107664	0	FBgn0027885--FBgn0031868			ENSG00000166181--ENSG00000088930		SPU_000950--SPU_019276			
ENSG00000065243	ENSG00000204392	PKN2	LSM2	0.074106714	0	FBgn0020621--FBgn0036277			ENSG00000065243--ENSG00000204392					
ENSG00000228532	ENSG00000109107	RP1-241P17.4	ALDOC	0.074103923	0						SPU_018833--SPU_027563 SPU_018833--SPU_016486	K12C11.2--T05D4.1		
ENSG00000163399	ENSG00000084774	ATP1A1	CAD	0.074102287	0	FBgn0002921--FBgn0003189			ENSG00000163399--ENSG00000084774		SPU_025815--SPU_021404	B0365.3--D2085.1		
ENSG00000128534	ENSG00000130396	NAA38	MLLT4	0.074100852	0			ENSMUSG00000044155--ENSMUSG00000068036	ENSG00000128534--ENSG00000130396					
ENSG00000085377	ENSG00000170606	PREP	HSPA4	0.074091173	0	FBgn0032242--FBgn0026418	XB-GENE-954894--XB-GENE-952775		ENSG00000085377--ENSG00000170606		SPU_004485--SPU_002779			jgi|Nemve1|248537|estExt_fgenesh1_pg.C_6350001--jgi|Nemve1|233881|estExt_fgenesh1_pm.C_20015
ENSG00000167863	ENSG00000179091	ATP5H	CYC1	0.074089742	0	FBgn0016120--FBgn0035600			ENSG00000167863--ENSG00000179091					
ENSG00000143256	ENSG00000196924	PFDN2	FLNA	0.074088723	0			ENSMUSG00000006412--ENSMUSG00000031328	ENSG00000143256--ENSG00000196924		SPU_023029--SPU_017634			
ENSG00000100412	ENSG00000139684	ACO2	ESD	0.074088069	0		AAH68910--XB-GENE-952578 XB-GENE-1000791--XB-GENE-952578		ENSG00000100412--ENSG00000139684	DDB_G0278779--DDB_G0283037	SPU_005839--SPU_007664	F54H12.1--Y48G10A.1		
ENSG00000136521	ENSG00000140740	NDUFB5	UQCRC2	0.074086573	0		XB-GENE-970657--XB-GENE-976158		ENSG00000136521--ENSG00000140740			C25H3.9--VW06B3R.1 C25H3.9--T24C4.1		
ENSG00000127314	ENSG00000167461	RAP1B	RAB8A	0.074084795	0				ENSG00000127314--ENSG00000167461	DDB_G0291237--DDB_G0280043		C27B7.8--D1037.4	YGR152C--YFL005W	jgi|Nemve1|187791|estExt_GenewiseH_1.C_1080165--jgi|Nemve1|166681|estExt_gwp.C_770030
ENSG00000147162	ENSG00000168092	OGT	PAFAH1B2	0.07407757	0			ENSMUSG00000034160--ENSMUSG00000003131	ENSG00000147162--ENSG00000168092					
ENSG00000134333	ENSG00000116096	LDHA	SPR	0.074076001	0	FBgn0001258--FBgn0014032	XB-GENE-6251935--XB-GENE-6253916 XB-GENE-480612--XB-GENE-6253916		ENSG00000134333--ENSG00000116096					
ENSG00000168066	ENSG00000135932	SF1	CAB39	0.074060974	0		XB-GENE-994153--XB-GENE-976683		ENSG00000168066--ENSG00000135932			Y116A8C.32--R02E12.2 Y116A8C.32--Y53C12A.4		
ENSG00000136152	ENSG00000168434	COG3	COG7	0.074055285	1	FBgn0031536--FBgn0051040			ENSG00000136152--ENSG00000168434					
ENSG00000112578	ENSG00000158526	BYSL	TSR2	0.074046314	0			ENSMUSG00000023988--ENSMUSG00000025264	ENSG00000112578--ENSG00000158526				YBR247C--YLR435W	
ENSG00000113387	ENSG00000139697	SUB1	SBNO1	0.07404524	0			ENSMUSG00000022205--ENSMUSG00000038095	ENSG00000113387--ENSG00000139697					
ENSG00000141456	ENSG00000175792	PELP1	RUVBL1	0.074040681	0			ENSMUSG00000018921--ENSMUSG00000030079	ENSG00000141456--ENSG00000175792					
ENSG00000095261	ENSG00000122884	PSMD5	P4HA1	0.074033956	0				ENSG00000095261--ENSG00000122884			F35G12.12--Y47D3B.10 F35G12.12--F35G2.4		
ENSG00000241837	ENSG00000119421	ATP5O	NDUFA8	0.074027257	0	FBgn0016691--FBgn0035046	XB-GENE-957394--XB-GENE-979568		ENSG00000241837--ENSG00000119421			F27C1.7--Y54F10AM.5		
ENSG00000148296	ENSG00000179041	SURF6	RRS1	0.074026646	0	FBgn0038746--FBgn0052409						ZK546.14--C15H11.9		
ENSG00000023572	ENSG00000146701	GLRX2	MDH2	0.074022135	0	FBgn0036820--FBgn0262559			ENSG00000023572--ENSG00000146701				YDR513W--YKL085W	
ENSG00000088205	ENSG00000105447	DDX18	GRWD1	0.074021087	0			ENSMUSG00000001674--ENSMUSG00000053801	ENSG00000088205--ENSG00000105447			B0511.6--Y54H5A.1	YMR290C--YMR131C	
ENSG00000122873	ENSG00000117758	CISD1	STX12	0.074017173	0	FBgn0062442--FBgn0086377			ENSG00000122873--ENSG00000117758					
ENSG00000121774	ENSG00000084463	KHDRBS1	WBP11	0.074014881	0	FBgn0022987--FBgn0024998		ENSMUSG00000028790--ENSMUSG00000030216	ENSG00000121774--ENSG00000084463		SPU_010056--SPU_017942			
ENSG00000102753	ENSG00000133704	KPNA3	IPO8	0.074013831	0	FBgn0027338--FBgn0026252			ENSG00000102753--ENSG00000133704					
ENSG00000096401	ENSG00000116560	CDC5L	SFPQ	0.074008878	1				ENSG00000096401--ENSG00000116560		SPU_001307--SPU_015145			
ENSG00000180817	ENSG00000125877	PPA1	ITPA	0.074006315	0			ENSMUSG00000020089--ENSMUSG00000074797	ENSG00000180817--ENSG00000125877	DDB_G0284265--DDB_G0286495	SPU_017032--SPU_014507	C47E12.4--ZC395.7	YBR011C--YJR069C	
ENSG00000120265	ENSG00000138495	PCMT1	COX17	0.074005133	0	FBgn0086768--FBgn0030610	XB-GENE-959022--XB-GENE-958798	ENSMUSG00000019795--ENSMUSG00000046516	ENSG00000120265--ENSG00000138495			C10F3.5--F40G9.2		
ENSG00000120992	ENSG00000070669	LYPLA1	ASNS	0.073999685	0	FBgn0042138--FBgn0041607						K04G2.5--M02D8.4		
ENSG00000108671	ENSG00000100138	PSMD11	NHP2L1	0.073996839	0	FBgn0028689--FBgn0015393						F57B9.10--M28.5		
ENSG00000117054	ENSG00000111530	ACADM	CAND1	0.073995333	0				ENSG00000117054--ENSG00000111530			T25G12.5--Y102A5A.1 T08G2.3--Y102A5A.1		
ENSG00000087842	ENSG00000180185	PIR	FAHD1	0.07399431	0			ENSMUSG00000031379--ENSMUSG00000045316	ENSG00000087842--ENSG00000180185					
ENSG00000120694	ENSG00000144834	HSPH1	TAGLN3	0.073991957	0	FBgn0026418--FBgn0035499			ENSG00000120694--ENSG00000144834					
ENSG00000171566	ENSG00000185608	PLRG1	MRPL40	0.07398768	0	FBgn0030365--FBgn0037892		ENSMUSG00000027998--ENSMUSG00000022706	ENSG00000171566--ENSG00000185608			D1054.15--F54C4.1		
ENSG00000008128	ENSG00000133884	CDK11A	DPF2	0.07398391	0				ENSG00000008128--ENSG00000133884			B0495.2--C28H8.9		
ENSG00000115919	ENSG00000173221	KYNU	GLRX	0.073980987	0				ENSG00000115919--ENSG00000173221		SPU_003632--SPU_020292			
ENSG00000119318	ENSG00000159840	RAD23B	ZYX	0.073980677	0		XB-GENE-984326--XB-GENE-6253946	ENSMUSG00000028426--ENSMUSG00000029860	ENSG00000119318--ENSG00000159840		SPU_008905--SPU_022771			
ENSG00000075089	ENSG00000108953	ACTR6	YWHAE	0.073976759	0	FBgn0011741--FBgn0020238			ENSG00000075089--ENSG00000108953					
ENSG00000090621	ENSG00000100138	PABPC4	NHP2L1	0.073976684	0	FBgn0261619--FBgn0015393			ENSG00000090621--ENSG00000100138		SPU_015317--SPU_017082	Y106G6H.2--M28.5 F18H3.3--M28.5		
ENSG00000100764	ENSG00000158941	PSMC1	KIAA1967	0.073974801	0			ENSMUSG00000021178--ENSMUSG00000033712	ENSG00000100764--ENSG00000158941	DDB_G0270784--DDB_G0274577		F29G9.5--Y37A1B.1		
ENSG00000092094	ENSG00000143621	OSGEP	ILF2	0.07397374	0	FBgn0036615--FBgn0038046			ENSG00000092094--ENSG00000143621					
ENSG00000070756	ENSG00000145425	PABPC1	RPS3A	0.073973361	0	FBgn0261619--FBgn0017545			ENSG00000070756--ENSG00000145425		SPU_015317--SPU_011352	Y106G6H.2--F56F3.5 F18H3.3--F56F3.5		
ENSG00000179950	ENSG00000183431	PUF60	SF3A3	0.073973342	1			ENSMUSG00000002524--ENSMUSG00000028902	ENSG00000179950--ENSG00000183431					
ENSG00000116750	ENSG00000155827	UCHL5	RNF20	0.073972219	0		XB-GENE-968747--XB-GENE-5746958		ENSG00000116750--ENSG00000155827		SPU_009338--SPU_015505			
ENSG00000004455	ENSG00000167315	AK2	ACAA2	0.073971761	0	FBgn0022708--FBgn0040064	XB-GENE-6254479--XB-GENE-5827874		ENSG00000004455--ENSG00000167315			C29E4.8--F53A2.7		
ENSG00000102900	ENSG00000105887	NUP93	MTPN	0.07396724	0		XB-GENE-5823157--XB-GENE-1014019		ENSG00000102900--ENSG00000105887		SPU_003075--SPU_007516			
ENSG00000103510	ENSG00000135486	KAT8	HNRNPA1	0.073963782	0			ENSMUSG00000030801--ENSMUSG00000046434	ENSG00000103510--ENSG00000135486					
ENSG00000146648	ENSG00000087111	EGFR	PIGS	0.073946868	0	FBgn0003731--FBgn0051120			ENSG00000146648--ENSG00000087111					
ENSG00000167658	ENSG00000196230	EEF2	TUBB	0.073942286	0			ENSMUSG00000034994--ENSMUSG00000001525	ENSG00000167658--ENSG00000196230					
ENSG00000169919	ENSG00000180185	GUSB	FAHD1	0.073941844	0	FBgn0039874--FBgn0038858			ENSG00000169919--ENSG00000180185			Y105E8B.9--ZK688.3		
ENSG00000141867	ENSG00000169925	BRD4	BRD3	0.073940098	0			ENSMUSG00000024002--ENSMUSG00000026918	ENSG00000141867--ENSG00000169925			Y119C1B.8--Y119C1B.8		
ENSG00000105135	ENSG00000087076	ILVBL	HSD17B14	0.073935714	0						SPU_027320--SPU_024642 SPU_027320--SPU_001126	T26C12.1--Y47G6A.22 T26C12.1--Y47G6A.21 T26C12.1--R05D8.9		
ENSG00000116221	ENSG00000172172	MRPL37	MRPL13	0.073935508	0		XB-GENE-979925--XB-GENE-6252219		ENSG00000116221--ENSG00000172172			Y48E1B.5--F13G3.11		
ENSG00000075142	ENSG00000176101	SRI	SSNA1	0.07393292	0		XB-GENE-952120--XB-GENE-6255704		ENSG00000075142--ENSG00000176101		SPU_013716--SPU_019693			jgi|Nemve1|81972|e_gw.5.168.1--jgi|Nemve1|90789|e_gw.25.236.1
ENSG00000109606	ENSG00000083544	DHX15	TDRD3	0.073928836	0	FBgn0033160--FBgn0036450						F56D2.6--Y50D4C.3		
ENSG00000138069	ENSG00000203879	RAB1A	GDI1	0.073920312	0	FBgn0016700--FBgn0004868	XB-GENE-865532--XB-GENE-5907787		ENSG00000138069--ENSG00000203879			C39F7.4--Y57G11C.10	YFL038C--YER136W	jgi|Nemve1|167582|estExt_gwp.C_890143--jgi|Nemve1|194646|estExt_GenewiseH_1.C_3920006
ENSG00000074800	ENSG00000091127	ENO1	PUS7	0.073917802	0				ENSG00000074800--ENSG00000091127		SPU_013819--SPU_025963	T21B10.2--B0024.11		
ENSG00000137076	ENSG00000169251	TLN1	NMD3	0.073916991	0			ENSMUSG00000028465--ENSMUSG00000027787	ENSG00000137076--ENSG00000169251			Y71G12B.11--T25G3.3		
ENSG00000090686	ENSG00000144635	USP48	DYNC1LI1	0.07391578	0			ENSMUSG00000043411--ENSMUSG00000032435	ENSG00000090686--ENSG00000144635					
ENSG00000087842	ENSG00000138279	PIR	ANXA7	0.073909653	0				ENSG00000087842--ENSG00000138279		SPU_019706--SPU_025962			jgi|Nemve1|171009|estExt_gwp.C_1650041--jgi|Nemve1|195888|estExt_GenewiseH_1.C_21470004
ENSG00000127955	ENSG00000108344	GNAI1	PSMD3	0.073904332	0	FBgn0001104--FBgn0261396			ENSG00000127955--ENSG00000108344					
ENSG00000018699	ENSG00000198380	TTC27	GFPT1	0.073898375	0				ENSG00000018699--ENSG00000198380		SPU_005550--SPU_023834			
ENSG00000147677	ENSG00000150593	EIF3H	PDCD4	0.073897417	0	FBgn0022023--FBgn0030520			ENSG00000147677--ENSG00000150593		SPU_023965--SPU_003182			
ENSG00000198931	ENSG00000147164	APRT	SNX12	0.07389696	0				ENSG00000198931--ENSG00000147164		SPU_006261--SPU_021342	T19B4.3--W06D4.5		jgi|Nemve1|193324|estExt_GenewiseH_1.C_2880013--jgi|Nemve1|244464|estExt_fgenesh1_pg.C_1220038
ENSG00000116750	ENSG00000124571	UCHL5	XPO5	0.073892613	0				ENSG00000116750--ENSG00000124571		SPU_009338--SPU_007337			
ENSG00000125977	ENSG00000197756	EIF2S2	RPL37A	0.073890343	0				ENSG00000125977--ENSG00000197756			K04G2.1--Y48B6A.2		
ENSG00000144381	ENSG00000173540	HSPD1	GMPPB	0.0738884	0	FBgn0015245--FBgn0037279	XB-GENE-980064--XB-GENE-6255238 XB-GENE-980064--XB-GENE-922662		ENSG00000144381--ENSG00000173540			Y22D7AL.5--C42C1.5		
ENSG00000169251	ENSG00000198301	NMD3	SDAD1	0.073887833	0				ENSG00000169251--ENSG00000198301			T25G3.3--Y39B6A.14		
ENSG00000039123	ENSG00000142945	SKIV2L2	KIF2C	0.07388762	0				ENSG00000039123--ENSG00000142945			W08D2.7--K11D9.1		
ENSG00000243989	ENSG00000162813	ACY1	BPNT1	0.073883116	0	FBgn0039052--FBgn0039698 FBgn0039049--FBgn0039698	XB-GENE-972686--XB-GENE-987858 XB-GENE-5933300--XB-GENE-987858		ENSG00000243989--ENSG00000162813		SPU_015090--SPU_021171			
ENSG00000084733	ENSG00000151923	RAB10	TIAL1	0.073877587	0				ENSG00000084733--ENSG00000151923			T23H2.5--C18A3.5	YFL005W--YNL016W	
ENSG00000140374	ENSG00000167468	ETFA	GPX4	0.073877471	0	FBgn0010516--FBgn0035438			ENSG00000140374--ENSG00000167468			F27D4.1--R05H10.5		
ENSG00000130313	ENSG00000141401	PGLS	IMPA2	0.073874835	0		XB-GENE-986754--XB-GENE-1012266		ENSG00000130313--ENSG00000141401			Y57G11C.3--F13G3.5		
ENSG00000120992	ENSG00000092964	LYPLA1	DPYSL2	0.073869753	0	FBgn0042138--FBgn0023023	XB-GENE-942742--XB-GENE-1010786		ENSG00000120992--ENSG00000092964	DDB_G0282005--DDB_G0269246		K04G2.5--C47E12.8 K04G2.5--R06C7.3		
ENSG00000163931	ENSG00000227471	TKT	AKR1B15	0.073864155	0	FBgn0037607--FBgn0086254				DDB_G0274019--DDB_G0293850 DDB_G0272618--DDB_G0293850		F01G10.1--Y39G8B.1	YPR074C--YDR368W	
ENSG00000085449	ENSG00000135940	WDFY1	COX5B	0.073862742	0				ENSG00000085449--ENSG00000135940			D2013.2--F26E4.9		
ENSG00000108294	ENSG00000198356	PSMB3	ASNA1	0.073859159	0	FBgn0026380--FBgn0033191	XB-GENE-1008330--XB-GENE-1013231		ENSG00000108294--ENSG00000198356			Y38A8.2--ZK637.5		
ENSG00000108055	ENSG00000080503	SMC3	SMARCA2	0.073853834	0	FBgn0015615--FBgn0000212					SPU_019803--SPU_025657	Y47D3A.26--F01G4.1	YJL074C--YIL126W	
ENSG00000156508	ENSG00000100220	EEF1A1	C22ORF28	0.073852764	0	FBgn0000556--FBgn0032781 FBgn0000557--FBgn0032781			ENSG00000156508--ENSG00000100220					
ENSG00000084623	ENSG00000113387	EIF3I	SUB1	0.073852538	0	FBgn0015834--FBgn0015299	XB-GENE-974385--XB-GENE-1188424		ENSG00000084623--ENSG00000113387					
ENSG00000104419	ENSG00000120686	NDRG1	UFM1	0.073846625	0	FBgn0043070--FBgn0085220		ENSMUSG00000005125--ENSMUSG00000027746	ENSG00000104419--ENSG00000120686	DDB_G0270324--DDB_G0295709		Y48G10A.3--ZK652.3		
ENSG00000107164	ENSG00000173473	FUBP3	SMARCC1	0.073842115	0	FBgn0014870--FBgn0002783			ENSG00000107164--ENSG00000173473		SPU_004545--SPU_000801	C12D8.1--Y113G7B.23 ZK418.9--Y113G7B.23 C36E6.1--Y113G7B.23		
ENSG00000107937	ENSG00000115816	GTPBP4	CEBPZ	0.073839121	0		XB-GENE-6068534--XB-GENE-866524		ENSG00000107937--ENSG00000115816			T07A9.9--F23B12.7		
ENSG00000117676	ENSG00000132323	RPS6KA1	ILKAP	0.073838364	0			ENSMUSG00000003644--ENSMUSG00000026309	ENSG00000117676--ENSG00000132323					
ENSG00000073921	ENSG00000089159	PICALM	PXN	0.073829184	0	FBgn0086372--FBgn0041789		ENSMUSG00000039361--ENSMUSG00000029528	ENSG00000073921--ENSG00000089159		SPU_002714--SPU_008331			
ENSG00000136628	ENSG00000119537	EPRS	KDSR	0.073822053	0	FBgn0005674--FBgn0039304	XB-GENE-966795--XB-GENE-985095		ENSG00000136628--ENSG00000119537					
ENSG00000065518	ENSG00000213585	NDUFB4	VDAC1	0.073820794	0		XB-GENE-6254270--XB-GENE-955070		ENSG00000065518--ENSG00000213585			W01A8.4--R05G6.7		
ENSG00000105135	ENSG00000213619	ILVBL	NDUFS3	0.073815886	0				ENSG00000105135--ENSG00000213619			T26C12.1--T10E9.7		
ENSG00000167315	ENSG00000102144	ACAA2	PGK1	0.073811312	0				ENSG00000167315--ENSG00000102144		SPU_008464--SPU_012817	F53A2.7--T03F1.3		
ENSG00000101558	ENSG00000131495	VAPA	NDUFA2	0.073808812	0				ENSG00000101558--ENSG00000131495			F33D11.11--Y63D3A.7		
ENSG00000103018	ENSG00000204394	CYB5B	VARS	0.073804692	0				ENSG00000103018--ENSG00000204394			C31E10.7--Y87G2A.5		
ENSG00000167283	ENSG00000114850	ATP5L	SSR3	0.073804047	0		XB-GENE-923065--XB-GENE-964608		ENSG00000167283--ENSG00000114850			C53B7.4--Y38F2AR.2 K07A12.3--Y38F2AR.2		
ENSG00000095139	ENSG00000141101	ARCN1	NOB1	0.073801866	0	FBgn0028969--FBgn0030177	XB-GENE-986169--XB-GENE-1016111	ENSMUSG00000032096--ENSMUSG00000003848				C13B9.3--Y54E10BR.4		
ENSG00000105202	ENSG00000164338	FBL	UTP15	0.073801615	0				ENSG00000105202--ENSG00000164338			T01C3.7--Y23H5B.5		
ENSG00000169223	ENSG00000086598	LMAN2	TMED2	0.07380078	0	FBgn0039160--FBgn0029709			ENSG00000169223--ENSG00000086598			T04G9.3--W02D7.7		
ENSG00000204653	ENSG00000177889	ASPDH	UBE2N	0.073797613	0				ENSG00000204653--ENSG00000177889		SPU_007067--SPU_018598	F17C8.9--Y54G2A.31		
ENSG00000108344	ENSG00000158941	PSMD3	KIAA1967	0.073797434	0			ENSMUSG00000017221--ENSMUSG00000033712	ENSG00000108344--ENSG00000158941			C30C11.2--Y37A1B.1		
ENSG00000060339	ENSG00000159352	CCAR1	PSMD4	0.073796031	0			ENSMUSG00000020074--ENSMUSG00000005625	ENSG00000060339--ENSG00000159352			Y37A1B.1--B0205.3		
ENSG00000182944	ENSG00000130787	EWSR1	HIP1R	0.073795391	0				ENSG00000182944--ENSG00000130787			C27H5.3--ZK370.3		
ENSG00000124193	ENSG00000164548	SRSF6	TRA2A	0.073795212	0			ENSMUSG00000016921--ENSMUSG00000029817	ENSG00000124193--ENSG00000164548					
ENSG00000133731	ENSG00000141522	IMPA1	ARHGDIA	0.073793589	0		XB-GENE-1004324--XB-GENE-6078325		ENSG00000133731--ENSG00000141522	DDB_G0281239--DDB_G0291077		F13G3.5--F46H6.1		
ENSG00000182481	ENSG00000025800	KPNA2	KPNA6	0.073785042	0	FBgn0011823--FBgn0024889	XB-GENE-979802--XB-GENE-946497		ENSG00000182481--ENSG00000025800		SPU_001309--SPU_013477			
ENSG00000183020	ENSG00000111361	AP2A2	EIF2B1	0.073781548	0				ENSG00000183020--ENSG00000111361			T20B5.1--ZK1098.4		
ENSG00000103018	ENSG00000100243	CYB5B	CYB5R3	0.073779562	0				ENSG00000103018--ENSG00000100243			C31E10.7--T05H4.5		
ENSG00000204130	ENSG00000146676	RUFY2	PURB	0.073776834	0				ENSG00000204130--ENSG00000146676			F01F1.4--F45E4.2		
ENSG00000074695	ENSG00000109107	LMAN1	ALDOC	0.073776009	0				ENSG00000074695--ENSG00000109107			K07A1.8--T05D4.1		
ENSG00000075239	ENSG00000091140	ACAT1	DLD	0.073770042	0	FBgn0029969--FBgn0036762	XB-GENE-977287--XB-GENE-982854		ENSG00000075239--ENSG00000091140					
ENSG00000077348	ENSG00000111669	EXOSC5	TPI1	0.073768654	0				ENSG00000077348--ENSG00000111669		SPU_025090--SPU_027281			
ENSG00000167721	ENSG00000135521	TSR1	LTV1	0.073767888	0				ENSG00000167721--ENSG00000135521			F10G7.1--T23D8.3		
ENSG00000111348	ENSG00000177688	ARHGDIB	SUMO4	0.073764083	0	FBgn0036921--FBgn0026170			ENSG00000111348--ENSG00000177688	DDB_G0291077--DDB_G0286189	SPU_025771--SPU_018833	F46H6.1--K12C11.2		
