NCBI Gene ID A	NCBI Gene ID B	Network/Network Coverage	Analysis Set	Model Number	pTM	ipTM	Model Confidence
3839	57379	Mentha	Network Specific	1	0.68	0.16	0.264
3839	57379	Mentha	Network Specific	2	0.69	0.25	0.338
3839	57379	Mentha	Network Specific	3	0.69	0.21	0.306
3839	57379	Mentha	Network Specific	4	0.69	0.22	0.314
23042	66000	Mentha	Network Specific	0	0.46	0.2	0.252
23042	66000	Mentha	Network Specific	1	0.49	0.19	0.25
23042	66000	Mentha	Network Specific	2	0.44	0.17	0.224
23042	66000	Mentha	Network Specific	3	0.48	0.16	0.224
23042	66000	Mentha	Network Specific	4	0.39	0.15	0.198
10979	6632	Mentha	Network Specific	0	0.62	0.13	0.228
10979	6632	Mentha	Network Specific	1	0.62	0.16	0.252
10979	6632	Mentha	Network Specific	2	0.67	0.16	0.262
10979	6632	Mentha	Network Specific	3	0.66	0.15	0.252
10979	6632	Mentha	Network Specific	4	0.67	0.18	0.278
11043	862	Mentha	Network Specific	0	0.33	0.17	0.202
11043	862	Mentha	Network Specific	1	0.36	0.15	0.192
11043	862	Mentha	Network Specific	2	0.37	0.16	0.202
11043	862	Mentha	Network Specific	3	0.36	0.17	0.208
11043	862	Mentha	Network Specific	4	0.37	0.16	0.202
87	93185	Mentha	Network Specific	0	0.38	0.16	0.204
87	93185	Mentha	Network Specific	1	0.31	0.16	0.19
87	93185	Mentha	Network Specific	2	0.33	0.15	0.186
87	93185	Mentha	Network Specific	3	0.33	0.15	0.186
87	93185	Mentha	Network Specific	4	0.31	0.16	0.19
26260	3313	Mentha	Network Specific	0	0.53	0.22	0.282
26260	3313	Mentha	Network Specific	1	0.54	0.18	0.252
26260	3313	Mentha	Network Specific	2	0.48	0.16	0.224
26260	3313	Mentha	Network Specific	3	0.54	0.2	0.268
26260	3313	Mentha	Network Specific	4	0.56	0.23	0.296
388962	79133	Mentha	Network Specific	0	0.62	0.17	0.26
388962	79133	Mentha	Network Specific	1	0.62	0.15	0.244
388962	79133	Mentha	Network Specific	2	0.62	0.15	0.244
388962	79133	Mentha	Network Specific	3	0.62	0.15	0.244
388962	79133	Mentha	Network Specific	4	0.61	0.14	0.234
2319	284119	Mentha	Network Specific	0	0.28	0.11	0.144
2319	284119	Mentha	Network Specific	1	0.26	0.13	0.156
2319	284119	Mentha	Network Specific	2	0.29	0.22	0.234
2319	284119	Mentha	Network Specific	3	0.28	0.1	0.136
2319	284119	Mentha	Network Specific	4	0.3	0.19	0.212
440295	7568	Mentha	Network Specific	0	0.19	0.18	0.182
440295	7568	Mentha	Network Specific	1	0.24	0.15	0.168
440295	7568	Mentha	Network Specific	2	0.21	0.15	0.162
440295	7568	Mentha	Network Specific	3	0.2	0.15	0.16
440295	7568	Mentha	Network Specific	4	0.21	0.17	0.178
4361	9656	Mentha	Network Specific	0	0.76	0.3	0.392
4361	9656	Mentha	Network Specific	1	0.76	0.46	0.52
4361	9656	Mentha	Network Specific	2	0.76	0.44	0.504
4361	9656	Mentha	Network Specific	3	0.75	0.32	0.406
4361	9656	Mentha	Network Specific	4	0.76	0.46	0.52
3171	56033	MINT	Network Specific	0	0.29	0.2	0.218
3171	56033	MINT	Network Specific	1	0.29	0.19	0.21
3171	56033	MINT	Network Specific	2	0.3	0.23	0.244
3171	56033	MINT	Network Specific	3	0.31	0.25	0.262
3171	56033	MINT	Network Specific	4	0.33	0.29	0.298
6925	6938	MINT	Network Specific	0	0.21	0.2	0.202
6925	6938	MINT	Network Specific	1	0.25	0.23	0.234
6925	6938	MINT	Network Specific	2	0.25	0.25	0.25
6925	6938	MINT	Network Specific	3	0.24	0.22	0.224
6925	6938	MINT	Network Specific	4	0.22	0.19	0.196
4670	7756	MINT	Network Specific	0	0.21	0.14	0.154
4670	7756	MINT	Network Specific	1	0.22	0.14	0.156
4670	7756	MINT	Network Specific	2	0.21	0.13	0.146
4670	7756	MINT	Network Specific	3	0.22	0.14	0.156
4670	7756	MINT	Network Specific	4	0.22	0.15	0.164
10217	200894	MINT	Network Specific	0	0.39	0.19	0.23
10217	200894	MINT	Network Specific	1	0.41	0.22	0.258
10217	200894	MINT	Network Specific	2	0.38	0.17	0.212
10217	200894	MINT	Network Specific	3	0.39	0.2	0.238
10217	200894	MINT	Network Specific	4	0.4	0.21	0.248
10933	55257	MINT	Network Specific	0	0.52	0.54	0.536
10933	55257	MINT	Network Specific	1	0.51	0.51	0.51
10933	55257	MINT	Network Specific	2	0.51	0.51	0.51
10933	55257	MINT	Network Specific	3	0.52	0.52	0.52
10933	55257	MINT	Network Specific	4	0.53	0.52	0.522
3728	54596	MINT	Network Specific	0	0.44	0.4	0.408
3728	54596	MINT	Network Specific	1	0.43	0.18	0.23
3728	54596	MINT	Network Specific	2	0.42	0.21	0.252
3728	54596	MINT	Network Specific	3	0.43	0.22	0.262
3728	54596	MINT	Network Specific	4	0.43	0.2	0.246
117159	79727	MINT	Network Specific	0	0.36	0.12	0.168
117159	79727	MINT	Network Specific	1	0.34	0.08	0.132
117159	79727	MINT	Network Specific	2	0.34	0.11	0.156
117159	79727	MINT	Network Specific	3	0.35	0.11	0.158
117159	79727	MINT	Network Specific	4	0.33	0.08	0.13
3725	6209	MINT	Network Specific	0	0.28	0.11	0.144
3725	6209	MINT	Network Specific	1	0.27	0.13	0.158
3725	6209	MINT	Network Specific	2	0.29	0.14	0.17
3725	6209	MINT	Network Specific	3	0.28	0.11	0.144
3725	6209	MINT	Network Specific	4	0.29	0.14	0.17
699	8555	MINT	Network Specific	0	0.36	0.46	0.44
699	8555	MINT	Network Specific	1	0.36	0.32	0.328
699	8555	MINT	Network Specific	2	0.36	0.32	0.328
699	8555	MINT	Network Specific	3	0.37	0.31	0.322
699	8555	MINT	Network Specific	4	0.37	0.3	0.314
11060	9618	MINT	Network Specific	0	0.4	0.16	0.208
11060	9618	MINT	Network Specific	1	0.41	0.16	0.21
11060	9618	MINT	Network Specific	2	0.43	0.17	0.222
11060	9618	MINT	Network Specific	3	0.4	0.14	0.192
11060	9618	MINT	Network Specific	4	0.4	0.15	0.2
200558	7150	MINT	Network Specific	0	0.28	0.17	0.192
200558	7150	MINT	Network Specific	1	0.32	0.19	0.216
200558	7150	MINT	Network Specific	2	0.29	0.18	0.202
200558	7150	MINT	Network Specific	3	0.34	0.22	0.244
200558	7150	MINT	Network Specific	4	0.33	0.17	0.202
10730	3052	MINT	Network Specific	0	0.45	0.38	0.394
10730	3052	MINT	Network Specific	1	0.46	0.21	0.26
10730	3052	MINT	Network Specific	2	0.46	0.34	0.364
10730	3052	MINT	Network Specific	3	0.45	0.39	0.402
10730	3052	MINT	Network Specific	4	0.45	0.37	0.386
10262	3185	MINT	Network Specific	0	0.29	0.14	0.17
10262	3185	MINT	Network Specific	1	0.24	0.14	0.16
10262	3185	MINT	Network Specific	2	0.26	0.16	0.18
10262	3185	MINT	Network Specific	3	0.25	0.14	0.162
10262	3185	MINT	Network Specific	4	0.29	0.13	0.162
166647	3269	MINT	Network Specific	0	0.34	0.2	0.228
166647	3269	MINT	Network Specific	1	0.36	0.21	0.24
166647	3269	MINT	Network Specific	2	0.36	0.21	0.24
166647	3269	MINT	Network Specific	3	0.36	0.19	0.224
166647	3269	MINT	Network Specific	4	0.36	0.21	0.24
55802	7072	MINT	Network Specific	0	0.27	0.19	0.206
55802	7072	MINT	Network Specific	1	0.27	0.18	0.198
55802	7072	MINT	Network Specific	2	0.26	0.21	0.22
55802	7072	MINT	Network Specific	3	0.29	0.22	0.234
55802	7072	MINT	Network Specific	4	0.27	0.21	0.222
22933	2618	MINT	Network Specific	0	0.44	0.2	0.248
22933	2618	MINT	Network Specific	1	0.44	0.24	0.28
22933	2618	MINT	Network Specific	2	0.44	0.17	0.224
22933	2618	MINT	Network Specific	3	0.43	0.18	0.23
22933	2618	MINT	Network Specific	4	0.45	0.24	0.282
4710	4723	MINT	Network Specific	0	0.73	0.17	0.282
4710	4723	MINT	Network Specific	1	0.73	0.15	0.266
4710	4723	MINT	Network Specific	2	0.72	0.15	0.264
4710	4723	MINT	Network Specific	3	0.73	0.13	0.25
4710	4723	MINT	Network Specific	4	0.73	0.14	0.258
10298	85236	MINT	Network Specific	0	0.47	0.19	0.246
10298	85236	MINT	Network Specific	1	0.46	0.18	0.236
10298	85236	MINT	Network Specific	2	0.47	0.19	0.246
10298	85236	MINT	Network Specific	3	0.51	0.41	0.43
10298	85236	MINT	Network Specific	4	0.47	0.24	0.286
10212	27023	MINT	Network Specific	0	0.54	0.21	0.276
10212	27023	MINT	Network Specific	1	0.45	0.17	0.226
10212	27023	MINT	Network Specific	2	0.56	0.37	0.408
10212	27023	MINT	Network Specific	3	0.52	0.15	0.224
10212	27023	MINT	Network Specific	4	0.49	0.17	0.234
55835	6491	MINT	Network Specific	0	0.31	0.35	0.342
55835	6491	MINT	Network Specific	1	0.3	0.3	0.3
55835	6491	MINT	Network Specific	2	0.3	0.35	0.34
55835	6491	MINT	Network Specific	3	0.3	0.2	0.22
55835	6491	MINT	Network Specific	4	0.3	0.33	0.324
10569	9532	MINT	Network Specific	0	0.26	0.14	0.164
10569	9532	MINT	Network Specific	1	0.3	0.26	0.268
10569	9532	MINT	Network Specific	2	0.27	0.1	0.134
10569	9532	MINT	Network Specific	3	0.27	0.11	0.142
10569	9532	MINT	Network Specific	4	0.28	0.12	0.152
10135	2512	MINT	Network Specific	0	0.71	0.1	0.222
10135	2512	MINT	Network Specific	1	0.72	0.15	0.264
10135	2512	MINT	Network Specific	2	0.72	0.17	0.28
10135	2512	MINT	Network Specific	3	0.71	0.09	0.214
10135	2512	MINT	Network Specific	4	0.72	0.12	0.24
23178	2997	MINT	Network Specific	0	0.42	0.22	0.26
23178	2997	MINT	Network Specific	1	0.43	0.25	0.286
23178	2997	MINT	Network Specific	2	0.42	0.28	0.308
23178	2997	MINT	Network Specific	3	0.42	0.24	0.276
23178	2997	MINT	Network Specific	4	0.43	0.26	0.294
203076	79723	MINT	Network Specific	0	0.57	0.2	0.274
203076	79723	MINT	Network Specific	1	0.56	0.23	0.296
203076	79723	MINT	Network Specific	2	0.59	0.33	0.382
203076	79723	MINT	Network Specific	3	0.56	0.17	0.248
203076	79723	MINT	Network Specific	4	0.58	0.21	0.284
4692	5464	MINT	Network Specific	0	0.5	0.12	0.196
4692	5464	MINT	Network Specific	1	0.56	0.38	0.416
4692	5464	MINT	Network Specific	2	0.51	0.13	0.206
4692	5464	MINT	Network Specific	3	0.55	0.37	0.406
4692	5464	MINT	Network Specific	4	0.56	0.34	0.384
55066	83943	MINT	Network Specific	0	0.78	0.2	0.316
55066	83943	MINT	Network Specific	1	0.77	0.16	0.282
55066	83943	MINT	Network Specific	2	0.78	0.2	0.316
55066	83943	MINT	Network Specific	3	0.77	0.16	0.282
55066	83943	MINT	Network Specific	4	0.77	0.19	0.306
2041	64419	MINT	Network Specific	0	0.37	0.22	0.25
2041	64419	MINT	Network Specific	1	0.36	0.21	0.24
2041	64419	MINT	Network Specific	2	0.36	0.23	0.256
2041	64419	MINT	Network Specific	3	0.35	0.2	0.23
2041	64419	MINT	Network Specific	4	0.38	0.3	0.316
51010	56915	MINT	Network Specific	0	0.61	0.14	0.234
51010	56915	MINT	Network Specific	1	0.68	0.2	0.296
51010	56915	MINT	Network Specific	2	0.72	0.37	0.44
51010	56915	MINT	Network Specific	3	0.63	0.13	0.23
51010	56915	MINT	Network Specific	4	0.65	0.14	0.242
22992	3006	MINT	Network Specific	0	0.4	0.19	0.232
22992	3006	MINT	Network Specific	1	0.4	0.16	0.208
22992	3006	MINT	Network Specific	2	0.39	0.15	0.198
22992	3006	MINT	Network Specific	3	0.4	0.15	0.2
22992	3006	MINT	Network Specific	4	0.41	0.17	0.218
29104	51504	MINT	Network Specific	0	0.94	0.94	0.94
29104	51504	MINT	Network Specific	1	0.94	0.93	0.932
29104	51504	MINT	Network Specific	2	0.94	0.94	0.94
29104	51504	MINT	Network Specific	3	0.94	0.94	0.94
29104	51504	MINT	Network Specific	4	0.94	0.94	0.94
23399	55627	MINT	Network Specific	0	0.53	0.22	0.282
23399	55627	MINT	Network Specific	1	0.53	0.24	0.298
23399	55627	MINT	Network Specific	2	0.53	0.24	0.298
23399	55627	MINT	Network Specific	3	0.54	0.21	0.276
23399	55627	MINT	Network Specific	4	0.54	0.2	0.268
100132074	4609	MINT	Network Specific	0	0.23	0.18	0.19
100132074	4609	MINT	Network Specific	1	0.24	0.2	0.208
100132074	4609	MINT	Network Specific	2	0.22	0.16	0.172
100132074	4609	MINT	Network Specific	3	0.21	0.16	0.17
100132074	4609	MINT	Network Specific	4	0.21	0.15	0.162
2203	5747	MINT	Network Specific	0	0.41	0.23	0.266
2203	5747	MINT	Network Specific	1	0.36	0.22	0.248
2203	5747	MINT	Network Specific	2	0.36	0.23	0.256
2203	5747	MINT	Network Specific	3	0.35	0.21	0.238
2203	5747	MINT	Network Specific	4	0.35	0.2	0.23
11335	7027	MINT	Network Specific	0	0.33	0.12	0.162
11335	7027	MINT	Network Specific	1	0.29	0.11	0.146
11335	7027	MINT	Network Specific	2	0.33	0.16	0.194
11335	7027	MINT	Network Specific	3	0.31	0.11	0.15
11335	7027	MINT	Network Specific	4	0.31	0.11	0.15
22938	24148	MINT	Network Specific	0	0.46	0.29	0.324
22938	24148	MINT	Network Specific	1	0.48	0.3	0.336
22938	24148	MINT	Network Specific	2	0.46	0.32	0.348
22938	24148	MINT	Network Specific	3	0.47	0.32	0.35
22938	24148	MINT	Network Specific	4	0.46	0.22	0.268
4720	4729	MINT	Network Specific	0	0.56	0.12	0.208
4720	4729	MINT	Network Specific	1	0.56	0.11	0.2
4720	4729	MINT	Network Specific	2	0.56	0.12	0.208
4720	4729	MINT	Network Specific	3	0.56	0.12	0.208
4720	4729	MINT	Network Specific	4	0.55	0.12	0.206
10973	7187	MINT	Network Specific	0	0.5	0.18	0.244
10973	7187	MINT	Network Specific	1	0.51	0.18	0.246
10973	7187	MINT	Network Specific	2	0.51	0.25	0.302
10973	7187	MINT	Network Specific	3	0.51	0.2	0.262
10973	7187	MINT	Network Specific	4	0.52	0.19	0.256
3619	9212	MINT	Network Specific	0	0.39	0.77	0.694
3619	9212	MINT	Network Specific	1	0.39	0.77	0.694
3619	9212	MINT	Network Specific	2	0.37	0.76	0.682
3619	9212	MINT	Network Specific	3	0.38	0.76	0.684
3619	9212	MINT	Network Specific	4	0.39	0.77	0.694
7988	8087	MINT	Network Specific	0	0.27	0.15	0.174
7988	8087	MINT	Network Specific	1	0.29	0.15	0.178
7988	8087	MINT	Network Specific	2	0.32	0.16	0.192
7988	8087	MINT	Network Specific	3	0.28	0.16	0.184
7988	8087	MINT	Network Specific	4	0.29	0.14	0.17
11044	9991	MINT	Network Specific	0	0.39	0.18	0.222
11044	9991	MINT	Network Specific	1	0.4	0.24	0.272
11044	9991	MINT	Network Specific	2	0.38	0.17	0.212
11044	9991	MINT	Network Specific	3	0.4	0.25	0.28
11044	9991	MINT	Network Specific	4	0.41	0.29	0.314
22938	64783	MINT	Network Specific	0	0.26	0.19	0.204
22938	64783	MINT	Network Specific	1	0.25	0.16	0.178
22938	64783	MINT	Network Specific	2	0.25	0.17	0.186
22938	64783	MINT	Network Specific	3	0.26	0.18	0.196
22938	64783	MINT	Network Specific	4	0.26	0.18	0.196
2191	2641	MINT	Network Specific	0	0.78	0.32	0.412
2191	2641	MINT	Network Specific	1	0.77	0.3	0.394
2191	2641	MINT	Network Specific	2	0.76	0.27	0.368
2191	2641	MINT	Network Specific	3	0.77	0.32	0.41
2191	2641	MINT	Network Specific	4	0.77	0.3	0.394
7296	857	MINT	Network Specific	0	0.7	0.12	0.236
7296	857	MINT	Network Specific	1	0.7	0.13	0.244
7296	857	MINT	Network Specific	2	0.7	0.13	0.244
7296	857	MINT	Network Specific	3	0.7	0.15	0.26
7296	857	MINT	Network Specific	4	0.7	0.13	0.244
55227	988	MINT	Network Specific	0	0.42	0.23	0.268
55227	988	MINT	Network Specific	1	0.41	0.18	0.226
55227	988	MINT	Network Specific	2	0.42	0.23	0.268
55227	988	MINT	Network Specific	3	0.41	0.2	0.242
55227	988	MINT	Network Specific	4	0.4	0.19	0.232
3608	4361	MINT	Network Specific	0	0.51	0.18	0.246
3608	4361	MINT	Network Specific	1	0.5	0.15	0.22
3608	4361	MINT	Network Specific	2	0.51	0.15	0.222
3608	4361	MINT	Network Specific	3	0.51	0.17	0.238
3608	4361	MINT	Network Specific	4	0.5	0.15	0.22
51129	55294	MINT	Network Specific	0	0.44	0.14	0.2
51129	55294	MINT	Network Specific	1	0.44	0.14	0.2
51129	55294	MINT	Network Specific	2	0.44	0.14	0.2
51129	55294	MINT	Network Specific	3	0.45	0.16	0.218
51129	55294	MINT	Network Specific	4	0.44	0.14	0.2
1080	257169	MINT	Network Specific	0	0.61	0.21	0.29
1080	257169	MINT	Network Specific	1	0.61	0.21	0.29
1080	257169	MINT	Network Specific	2	0.6	0.22	0.296
1080	257169	MINT	Network Specific	3	0.6	0.22	0.296
1080	257169	MINT	Network Specific	4	0.61	0.2	0.282
6616	6844	MINT	Network Specific	0	0.64	0.61	0.616
6616	6844	MINT	Network Specific	1	0.63	0.63	0.63
6616	6844	MINT	Network Specific	2	0.6	0.56	0.568
6616	6844	MINT	Network Specific	3	0.56	0.52	0.528
6616	6844	MINT	Network Specific	4	0.64	0.64	0.64
4609	672	MultiNet	Network Specific	0	0.28	0.31	0.304
4609	672	MultiNet	Network Specific	1	0.29	0.29	0.29
4609	672	MultiNet	Network Specific	2	0.28	0.28	0.28
4609	672	MultiNet	Network Specific	3	0.29	0.32	0.314
4609	672	MultiNet	Network Specific	4	0.28	0.31	0.304
23464	2628	MultiNet	Network Specific	0	0.54	0.22	0.284
23464	2628	MultiNet	Network Specific	1	0.5	0.12	0.196
23464	2628	MultiNet	Network Specific	2	0.5	0.11	0.188
23464	2628	MultiNet	Network Specific	3	0.5	0.11	0.188
23464	2628	MultiNet	Network Specific	4	0.5	0.11	0.188
29110	8805	MultiNet	Network Specific	0	0.46	0.24	0.284
29110	8805	MultiNet	Network Specific	1	0.47	0.26	0.302
29110	8805	MultiNet	Network Specific	2	0.46	0.21	0.26
29110	8805	MultiNet	Network Specific	3	0.48	0.26	0.304
29110	8805	MultiNet	Network Specific	4	0.47	0.26	0.302
3557	7850	MultiNet	Network Specific	0	0.76	0.8	0.792
3557	7850	MultiNet	Network Specific	1	0.74	0.79	0.78
3557	7850	MultiNet	Network Specific	2	0.74	0.79	0.78
3557	7850	MultiNet	Network Specific	3	0.76	0.79	0.784
3557	7850	MultiNet	Network Specific	4	0.77	0.8	0.794
6925	8407	MultiNet	Network Specific	0	0.27	0.15	0.174
6925	8407	MultiNet	Network Specific	1	0.29	0.28	0.282
6925	8407	MultiNet	Network Specific	2	0.29	0.3	0.298
6925	8407	MultiNet	Network Specific	3	0.3	0.31	0.308
6925	8407	MultiNet	Network Specific	4	0.27	0.18	0.198
10656	3276	MultiNet	Network Specific	0	0.5	0.19	0.252
10656	3276	MultiNet	Network Specific	1	0.5	0.28	0.324
10656	3276	MultiNet	Network Specific	2	0.5	0.2	0.26
10656	3276	MultiNet	Network Specific	3	0.5	0.23	0.284
10656	3276	MultiNet	Network Specific	4	0.51	0.2	0.262
4294	9146	MultiNet	Network Specific	0	0.33	0.21	0.234
4294	9146	MultiNet	Network Specific	1	0.32	0.18	0.208
4294	9146	MultiNet	Network Specific	2	0.32	0.2	0.224
4294	9146	MultiNet	Network Specific	3	0.32	0.19	0.216
4294	9146	MultiNet	Network Specific	4	0.33	0.18	0.21
2033	7994	MultiNet	Network Specific	0	0.34	0.22	0.244
2033	7994	MultiNet	Network Specific	1	0.34	0.24	0.26
2033	7994	MultiNet	Network Specific	2	0.33	0.21	0.234
2033	7994	MultiNet	Network Specific	3	0.35	0.24	0.262
2033	7994	MultiNet	Network Specific	4	0.34	0.23	0.252
3659	5902	MultiNet	Network Specific	0	0.31	0.14	0.174
3659	5902	MultiNet	Network Specific	1	0.31	0.14	0.174
3659	5902	MultiNet	Network Specific	2	0.39	0.42	0.414
3659	5902	MultiNet	Network Specific	3	0.3	0.18	0.204
3659	5902	MultiNet	Network Specific	4	0.33	0.21	0.234
3396	57129	MultiNet	Network Specific	0	0.3	0.08	0.124
3396	57129	MultiNet	Network Specific	1	0.31	0.08	0.126
3396	57129	MultiNet	Network Specific	2	0.3	0.08	0.124
3396	57129	MultiNet	Network Specific	3	0.28	0.07	0.112
3396	57129	MultiNet	Network Specific	4	0.31	0.1	0.142
1545	653689	MultiNet	Network Specific	0	0.7	0.35	0.42
1545	653689	MultiNet	Network Specific	1	0.69	0.31	0.386
1545	653689	MultiNet	Network Specific	2	0.73	0.42	0.482
1545	653689	MultiNet	Network Specific	3	0.66	0.23	0.316
1545	653689	MultiNet	Network Specific	4	0.65	0.18	0.274
1576	2948	MultiNet	Network Specific	0	0.66	0.15	0.252
1576	2948	MultiNet	Network Specific	1	0.69	0.22	0.314
1576	2948	MultiNet	Network Specific	2	0.68	0.19	0.288
1576	2948	MultiNet	Network Specific	3	0.66	0.13	0.236
1576	2948	MultiNet	Network Specific	4	0.68	0.19	0.288
10128	3396	MultiNet	Network Specific	0	0.52	0.26	0.312
10128	3396	MultiNet	Network Specific	1	0.53	0.25	0.306
10128	3396	MultiNet	Network Specific	2	0.51	0.25	0.302
10128	3396	MultiNet	Network Specific	3	0.51	0.21	0.27
10128	3396	MultiNet	Network Specific	4	0.52	0.24	0.296
4915	7341	MultiNet	Network Specific	0	0.56	0.18	0.256
4915	7341	MultiNet	Network Specific	1	0.56	0.2	0.272
4915	7341	MultiNet	Network Specific	2	0.55	0.14	0.222
4915	7341	MultiNet	Network Specific	3	0.54	0.32	0.364
4915	7341	MultiNet	Network Specific	4	0.56	0.22	0.288
51513	9149	MultiNet	Network Specific	0	0.44	0.17	0.224
51513	9149	MultiNet	Network Specific	1	0.45	0.2	0.25
51513	9149	MultiNet	Network Specific	2	0.46	0.23	0.276
51513	9149	MultiNet	Network Specific	3	0.45	0.19	0.242
51513	9149	MultiNet	Network Specific	4	0.44	0.16	0.216
4773	51003	MultiNet	Network Specific	0	0.35	0.47	0.446
4773	51003	MultiNet	Network Specific	1	0.35	0.24	0.262
4773	51003	MultiNet	Network Specific	2	0.32	0.25	0.264
4773	51003	MultiNet	Network Specific	3	0.33	0.27	0.282
4773	51003	MultiNet	Network Specific	4	0.35	0.26	0.278
271	5148	MultiNet	Network Specific	0	0.74	0.22	0.324
271	5148	MultiNet	Network Specific	1	0.73	0.22	0.322
271	5148	MultiNet	Network Specific	2	0.74	0.21	0.316
271	5148	MultiNet	Network Specific	3	0.73	0.19	0.298
271	5148	MultiNet	Network Specific	4	0.73	0.22	0.322
219	80339	MultiNet	Network Specific	0	0.54	0.16	0.236
219	80339	MultiNet	Network Specific	1	0.54	0.15	0.228
219	80339	MultiNet	Network Specific	2	0.54	0.13	0.212
219	80339	MultiNet	Network Specific	3	0.55	0.18	0.254
219	80339	MultiNet	Network Specific	4	0.54	0.13	0.212
4615	8878	MultiNet	Network Specific	0	0.29	0.3	0.298
4615	8878	MultiNet	Network Specific	1	0.26	0.13	0.156
4615	8878	MultiNet	Network Specific	2	0.28	0.2	0.216
4615	8878	MultiNet	Network Specific	3	0.28	0.23	0.24
4615	8878	MultiNet	Network Specific	4	0.29	0.2	0.218
271	5140	MultiNet	Network Specific	0	0.46	0.21	0.26
271	5140	MultiNet	Network Specific	1	0.45	0.22	0.266
271	5140	MultiNet	Network Specific	2	0.46	0.21	0.26
271	5140	MultiNet	Network Specific	3	0.46	0.21	0.26
271	5140	MultiNet	Network Specific	4	0.46	0.2	0.252
25	5335	MultiNet	Network Specific	0	0.38	0.31	0.324
25	5335	MultiNet	Network Specific	1	0.36	0.23	0.256
25	5335	MultiNet	Network Specific	2	0.38	0.28	0.3
25	5335	MultiNet	Network Specific	3	0.37	0.24	0.266
25	5335	MultiNet	Network Specific	4	0.38	0.25	0.276
3364	5883	MultiNet	Network Specific	0	0.78	0.88	0.86
3364	5883	MultiNet	Network Specific	1	0.77	0.87	0.85
3364	5883	MultiNet	Network Specific	2	0.77	0.88	0.858
3364	5883	MultiNet	Network Specific	3	0.77	0.87	0.85
3364	5883	MultiNet	Network Specific	4	0.78	0.89	0.868
2353	26137	MultiNet	Network Specific	0	0.23	0.14	0.158
2353	26137	MultiNet	Network Specific	1	0.23	0.16	0.174
2353	26137	MultiNet	Network Specific	2	0.23	0.17	0.182
